,product_id,category,sub_category,cost_price,list_price,discount_percent,discount_price,sale_price,profit,quantity
317,FUR-CH-10002602,Furniture,Chairs,120,140,2,2.8,137.2,17.2,1
318,TEC-MA-10002927,Technology,Machines,3670,3990,2,79.8,3910.2,240.2,2
319,TEC-PH-10004093,Technology,Phones,230,280,3,8.4,271.6,41.6,6
320,TEC-AC-10000892,Technology,Accessories,300,360,3,10.8,349.2,49.2,4
321,OFF-ST-10002974,Office Supplies,Storage,40,40,2,0.8,39.2,-0.8,1
322,OFF-FA-10000624,Office Supplies,Fasteners,10,10,5,0.5,9.5,-0.5,2
323,OFF-BI-10004593,Office Supplies,Binders,220,250,5,12.5,237.5,17.5,6
324,TEC-AC-10001908,Technology,Accessories,80,100,3,3.0,97.0,17.0,1
325,FUR-FU-10001967,Furniture,Furnishings,20,20,4,0.8,19.2,-0.8,1
326,TEC-PH-10003645,Technology,Phones,270,290,3,8.7,281.3,11.3,3
327,OFF-ST-10000675,Office Supplies,Storage,40,50,5,2.5,47.5,7.5,2
328,FUR-CH-10003312,Furniture,Chairs,740,790,3,23.7,766.3,26.3,4
329,OFF-LA-10001074,Office Supplies,Labels,90,100,2,2.0,98.0,8.0,10
330,OFF-BI-10001524,Office Supplies,Binders,30,40,3,1.2,38.8,8.8,6
331,TEC-PH-10004614,Technology,Phones,70,80,3,2.4,77.6,7.6,2
332,OFF-BI-10001153,Office Supplies,Binders,20,20,2,0.4,19.6,-0.4,2
333,OFF-BI-10001982,Office Supplies,Binders,0,0,3,0.0,0.0,0.0,3
334,OFF-BI-10001922,Office Supplies,Binders,0,0,3,0.0,0.0,0.0,1
335,TEC-CO-10001449,Technology,Copiers,770,960,2,19.2,940.8,170.8,2
336,OFF-BI-10004140,Office Supplies,Binders,10,10,2,0.2,9.8,-0.2,4
337,OFF-BI-10003314,Office Supplies,Binders,10,10,5,0.5,9.5,-0.5,2
338,FUR-TA-10004575,Furniture,Tables,570,700,4,28.0,672.0,102.0,3
339,OFF-FA-10000490,Office Supplies,Fasteners,0,0,2,0.0,0.0,0.0,4
340,OFF-AR-10000122,Office Supplies,Art,20,20,2,0.4,19.6,-0.4,4
341,OFF-BI-10003656,Office Supplies,Binders,450,510,4,20.4,489.6,39.6,10
342,OFF-FA-10002780,Office Supplies,Fasteners,20,30,4,1.2,28.8,8.8,13
343,TEC-PH-10000702,Technology,Phones,60,70,4,2.8,67.2,7.2,12
344,OFF-ST-10000107,Office Supplies,Storage,80,90,3,2.7,87.3,7.3,4
345,TEC-PH-10002293,Technology,Phones,50,50,2,1.0,49.0,-1.0,3
346,OFF-AR-10004027,Office Supplies,Art,10,10,4,0.4,9.6,-0.4,3
347,OFF-PA-10000249,Office Supplies,Paper,20,20,5,1.0,19.0,-1.0,2
348,OFF-AR-10001374,Office Supplies,Art,10,10,2,0.2,9.8,-0.2,2
349,TEC-AC-10000290,Technology,Accessories,10,10,5,0.5,9.5,-0.5,1
350,OFF-PA-10001970,Office Supplies,Paper,20,20,5,1.0,19.0,-1.0,2
351,OFF-BI-10002160,Office Supplies,Binders,0,0,3,0.0,0.0,0.0,1
352,OFF-PA-10001970,Office Supplies,Paper,50,50,3,1.5,48.5,-1.5,4
353,OFF-BI-10004995,Office Supplies,Binders,4140,4360,4,174.4,4185.6,45.6,4
354,FUR-BO-10002268,Furniture,Bookcases,350,390,5,19.5,370.5,20.5,6
355,OFF-EN-10001137,Office Supplies,Envelopes,10,10,5,0.5,9.5,-0.5,2
356,OFF-AR-10002399,Office Supplies,Art,20,20,3,0.6,19.4,-0.6,4
357,OFF-PA-10002713,Office Supplies,Paper,30,30,2,0.6,29.4,-0.6,5
358,OFF-PA-10002666,Office Supplies,Paper,30,40,4,1.6,38.4,8.4,5
359,OFF-AP-10001124,Office Supplies,Appliances,600,650,3,19.5,630.5,30.5,8
360,OFF-LA-10001158,Office Supplies,Labels,20,20,4,0.8,19.2,-0.8,2
361,OFF-LA-10001158,Office Supplies,Labels,20,20,2,0.4,19.6,-0.4,2
362,FUR-CH-10000785,Furniture,Chairs,460,490,4,19.6,470.4,10.4,3
363,OFF-AR-10003732,Office Supplies,Art,10,10,2,0.2,9.8,-0.2,2
364,FUR-FU-10000023,Furniture,Furnishings,40,50,4,2.0,48.0,8.0,8
365,OFF-ST-10001713,Office Supplies,Storage,200,210,5,10.5,199.5,-0.5,4
366,OFF-BI-10002412,Office Supplies,Binders,20,20,3,0.6,19.4,-0.6,4
367,OFF-SU-10001225,Office Supplies,Supplies,10,10,3,0.3,9.7,-0.3,2
368,OFF-ST-10002406,Office Supplies,Storage,90,100,3,3.0,97.0,7.0,7
369,FUR-BO-10002545,Furniture,Bookcases,900,1040,5,52.0,988.0,88.0,4
370,OFF-PA-10002036,Office Supplies,Paper,30,30,5,1.5,28.5,-1.5,5
371,OFF-ST-10002205,Office Supplies,Storage,40,50,3,1.5,48.5,8.5,3
372,OFF-BI-10001982,Office Supplies,Binders,10,10,3,0.3,9.7,-0.3,5
373,TEC-AC-10003911,Technology,Accessories,870,1020,2,20.4,999.6,129.6,8
374,OFF-AR-10000658,Office Supplies,Art,10,10,2,0.2,9.8,-0.2,1
375,TEC-AC-10002076,Technology,Accessories,410,480,4,19.2,460.8,50.8,10
376,OFF-PA-10003039,Office Supplies,Paper,80,100,3,3.0,97.0,17.0,4
377,FUR-TA-10004915,Furniture,Tables,1300,1490,2,29.8,1460.2,160.2,7
378,OFF-AP-10000696,Office Supplies,Appliances,10,10,5,0.5,9.5,-0.5,3
379,OFF-ST-10003327,Office Supplies,Storage,20,20,3,0.6,19.4,-0.6,3
380,OFF-BI-10000309,Office Supplies,Binders,10,10,3,0.3,9.7,-0.3,4
381,OFF-PA-10004734,Office Supplies,Paper,40,50,5,2.5,47.5,7.5,7
382,OFF-BI-10002225,Office Supplies,Binders,50,50,5,2.5,47.5,-2.5,3
383,TEC-AC-10004708,Technology,Accessories,40,40,2,0.8,39.2,-0.8,2
384,FUR-TA-10000617,Furniture,Tables,330,380,4,15.2,364.8,34.8,3
385,TEC-AC-10002335,Technology,Accessories,70,80,3,2.4,77.6,7.6,3
386,TEC-MA-10001681,Technology,Machines,400,480,2,9.6,470.4,70.4,4
387,FUR-FU-10001935,Furniture,Furnishings,0,0,5,0.0,0.0,0.0,1
388,OFF-AR-10004757,Office Supplies,Art,0,0,2,0.0,0.0,0.0,1
389,OFF-BI-10000050,Office Supplies,Binders,20,20,2,0.4,19.6,-0.4,4
390,TEC-AC-10001998,Technology,Accessories,40,40,5,2.0,38.0,-2.0,2
391,TEC-PH-10003012,Technology,Phones,230,250,4,10.0,240.0,10.0,2
392,TEC-CO-10002313,Technology,Copiers,1600,1800,2,36.0,1764.0,164.0,3
393,OFF-BI-10003982,Office Supplies,Binders,10,10,2,0.2,9.8,-0.2,3
394,OFF-BI-10004492,Office Supplies,Binders,60,80,3,2.4,77.6,17.6,3
395,OFF-ST-10000798,Office Supplies,Storage,40,50,3,1.5,48.5,8.5,2
396,OFF-PA-10002552,Office Supplies,Paper,10,10,2,0.2,9.8,-0.2,2
397,OFF-SU-10002573,Office Supplies,Supplies,60,70,5,3.5,66.5,6.5,4
398,OFF-ST-10001580,Office Supplies,Storage,40,40,3,1.2,38.8,-1.2,3
399,FUR-BO-10004834,Furniture,Bookcases,1990,2400,5,120.0,2280.0,290.0,4
400,OFF-ST-10000934,Office Supplies,Storage,110,130,5,6.5,123.5,13.5,4
401,TEC-AC-10000158,Technology,Accessories,60,60,3,1.8,58.2,-1.8,2
402,OFF-PA-10001947,Office Supplies,Paper,10,10,2,0.2,9.8,-0.2,2
403,OFF-AR-10003478,Office Supplies,Art,30,40,4,1.6,38.4,8.4,6
404,OFF-AP-10004249,Office Supplies,Appliances,40,40,3,1.2,38.8,-1.2,3
405,TEC-AC-10000158,Technology,Accessories,140,180,4,7.2,172.8,32.8,5
406,TEC-CO-10004115,Technology,Copiers,1130,1200,5,60.0,1140.0,10.0,3
407,OFF-PA-10003724,Office Supplies,Paper,30,30,4,1.2,28.8,-1.2,5
408,FUR-TA-10002041,Furniture,Tables,800,1000,4,40.0,960.0,160.0,7
409,OFF-PA-10002893,Office Supplies,Paper,10,10,3,0.3,9.7,-0.3,1
410,OFF-LA-10003766,Office Supplies,Labels,30,30,4,1.2,28.8,-1.2,9
411,OFF-PA-10001970,Office Supplies,Paper,60,60,5,3.0,57.0,-3.0,1
412,FUR-BO-10001972,Furniture,Bookcases,1260,1340,4,53.6,1286.4,26.4,13
413,FUR-CH-10003956,Furniture,Chairs,100,110,5,5.5,104.5,4.5,2
414,OFF-PA-10000157,Office Supplies,Paper,120,140,3,4.2,135.8,15.8,7
415,FUR-CH-10001891,Furniture,Chairs,250,310,2,6.2,303.8,53.8,4
416,OFF-AR-10004344,Office Supplies,Art,90,100,5,5.0,95.0,5.0,8
417,FUR-CH-10004886,Furniture,Chairs,320,380,4,15.2,364.8,44.8,5
418,OFF-PA-10003845,Office Supplies,Paper,10,10,5,0.5,9.5,-0.5,1
419,OFF-AR-10001573,Office Supplies,Art,10,10,4,0.4,9.6,-0.4,4
420,OFF-EN-10000483,Office Supplies,Envelopes,20,20,5,1.0,19.0,-1.0,1
421,TEC-AC-10004114,Technology,Accessories,160,200,3,6.0,194.0,34.0,6
422,FUR-FU-10004712,Furniture,Furnishings,60,60,3,1.8,58.2,-1.8,4
423,OFF-ST-10000918,Office Supplies,Storage,30,30,5,1.5,28.5,-1.5,3
424,FUR-CH-10000015,Furniture,Chairs,800,870,4,34.8,835.2,35.2,4
425,FUR-FU-10003347,Furniture,Furnishings,30,30,4,1.2,28.8,-1.2,2
426,OFF-BI-10001543,Office Supplies,Binders,280,290,4,11.6,278.4,-1.6,8
427,TEC-MA-10000029,Technology,Machines,60,70,3,2.1,67.9,7.9,1
428,OFF-AR-10000369,Office Supplies,Art,10,10,5,0.5,9.5,-0.5,6
429,OFF-BI-10004584,Office Supplies,Binders,160,190,4,7.6,182.4,22.4,2
430,TEC-AC-10004659,Technology,Accessories,330,410,3,12.3,397.7,67.7,7
431,TEC-AC-10004659,Technology,Accessories,270,290,5,14.5,275.5,5.5,5
432,OFF-ST-10000617,Office Supplies,Storage,0,0,3,0.0,0.0,0.0,2
433,OFF-ST-10003306,Office Supplies,Storage,580,710,4,28.4,681.6,101.6,5
434,OFF-BI-10000773,Office Supplies,Binders,0,0,5,0.0,0.0,0.0,2
435,TEC-AC-10002600,Technology,Accessories,210,250,2,5.0,245.0,35.0,5
436,TEC-MA-10002937,Technology,Machines,930,1010,4,40.4,969.6,39.6,3
437,OFF-PA-10001970,Office Supplies,Paper,270,310,4,12.4,297.6,27.6,7
438,OFF-PA-10002230,Office Supplies,Paper,30,30,3,0.9,29.1,-0.9,8
439,FUR-CH-10003396,Furniture,Chairs,190,210,5,10.5,199.5,9.5,3
440,FUR-FU-10000246,Furniture,Furnishings,10,10,3,0.3,9.7,-0.3,1
441,OFF-ST-10000060,Office Supplies,Storage,150,190,4,7.6,182.4,32.4,3
442,OFF-ST-10003058,Office Supplies,Storage,60,70,4,2.8,67.2,7.2,3
443,OFF-PA-10002222,Office Supplies,Paper,80,90,3,2.7,87.3,7.3,4
444,FUR-CH-10002372,Furniture,Chairs,210,240,4,9.6,230.4,20.4,3
445,OFF-LA-10001317,Office Supplies,Labels,20,20,3,0.6,19.4,-0.6,7
446,FUR-FU-10000206,Furniture,Furnishings,0,0,2,0.0,0.0,0.0,1
447,OFF-AR-10000588,Office Supplies,Art,50,60,4,2.4,57.6,7.6,3
448,OFF-ST-10001469,Office Supplies,Storage,130,160,4,6.4,153.6,23.6,3
449,OFF-AR-10001953,Office Supplies,Art,210,260,2,5.2,254.8,44.8,6
450,OFF-AR-10003156,Office Supplies,Art,30,30,4,1.2,28.8,-1.2,3
451,OFF-AR-10004974,Office Supplies,Art,10,10,4,0.4,9.6,-0.4,3
452,TEC-PH-10002365,Technology,Phones,40,40,3,1.2,38.8,-1.2,4
453,FUR-TA-10001539,Furniture,Tables,220,280,4,11.2,268.8,48.8,2
454,OFF-ST-10000142,Office Supplies,Storage,570,670,2,13.4,656.6,86.6,2
455,TEC-AC-10001772,Technology,Accessories,50,60,5,3.0,57.0,7.0,4
456,FUR-CH-10000225,Furniture,Chairs,120,130,2,2.6,127.4,7.4,2
457,FUR-CH-10002331,Furniture,Chairs,670,750,5,37.5,712.5,42.5,3
458,OFF-EN-10001415,Office Supplies,Envelopes,10,10,2,0.2,9.8,-0.2,2
459,OFF-AP-10002472,Office Supplies,Appliances,80,100,3,3.0,97.0,17.0,4
460,TEC-AC-10004571,Technology,Accessories,760,900,5,45.0,855.0,95.0,9
461,OFF-BI-10001098,Office Supplies,Binders,50,50,2,1.0,49.0,-1.0,3
462,FUR-FU-10000023,Furniture,Furnishings,20,20,3,0.6,19.4,-0.6,5
463,FUR-TA-10001889,Furniture,Tables,1080,1270,4,50.8,1219.2,139.2,6
464,OFF-BI-10000315,Office Supplies,Binders,30,30,4,1.2,28.8,-1.2,5
465,OFF-SU-10003505,Office Supplies,Supplies,180,190,5,9.5,180.5,0.5,2
466,OFF-AP-10002578,Office Supplies,Appliances,80,80,3,2.4,77.6,-2.4,2
467,FUR-FU-10002918,Furniture,Furnishings,200,250,3,7.5,242.5,42.5,7
468,FUR-BO-10002824,Furniture,Bookcases,200,210,5,10.5,199.5,-0.5,2
469,OFF-BI-10002194,Office Supplies,Binders,0,0,3,0.0,0.0,0.0,3
470,OFF-PA-10004071,Office Supplies,Paper,50,60,3,1.8,58.2,8.2,1
471,OFF-ST-10002743,Office Supplies,Storage,290,340,2,6.8,333.2,43.2,3
472,FUR-BO-10001601,Furniture,Bookcases,200,220,5,11.0,209.0,9.0,2
473,TEC-PH-10002680,Technology,Phones,610,700,2,14.0,686.0,76.0,4
474,OFF-ST-10001321,Office Supplies,Storage,80,90,3,2.7,87.3,7.3,6
475,OFF-PA-10001509,Office Supplies,Paper,60,60,3,1.8,58.2,-1.8,7
476,OFF-PA-10003465,Office Supplies,Paper,90,90,4,3.6,86.4,-3.6,5
477,TEC-PH-10000149,Technology,Phones,90,100,4,4.0,96.0,6.0,6
478,FUR-FU-10002671,Furniture,Furnishings,30,40,4,1.6,38.4,8.4,3
479,OFF-AR-10003045,Office Supplies,Art,10,10,4,0.4,9.6,-0.4,5
480,OFF-ST-10000689,Office Supplies,Storage,600,700,5,35.0,665.0,65.0,5
481,TEC-AC-10001445,Technology,Accessories,10,10,2,0.2,9.8,-0.2,3
482,OFF-AR-10002053,Office Supplies,Art,10,10,4,0.4,9.6,-0.4,2
483,TEC-AC-10002567,Technology,Accessories,140,160,4,6.4,153.6,13.6,2
484,OFF-LA-10003923,Office Supplies,Labels,30,30,5,1.5,28.5,-1.5,2
485,FUR-BO-10001337,Furniture,Bookcases,480,510,4,20.4,489.6,9.6,5
486,TEC-PH-10001924,Technology,Phones,250,280,5,14.0,266.0,16.0,5
487,TEC-PH-10001363,Technology,Phones,2300,2740,4,109.6,2630.4,330.4,6
488,TEC-PH-10000376,Technology,Phones,10,10,5,0.5,9.5,-0.5,1
489,TEC-AC-10000303,Technology,Accessories,50,60,5,3.0,57.0,7.0,2
490,OFF-AR-10001953,Office Supplies,Art,70,70,4,2.8,67.2,-2.8,2
491,OFF-ST-10001809,Office Supplies,Storage,410,450,4,18.0,432.0,22.0,5
492,OFF-EN-10003845,Office Supplies,Envelopes,10,10,5,0.5,9.5,-0.5,3
493,TEC-AC-10000991,Technology,Accessories,80,90,4,3.6,86.4,6.4,2
494,FUR-TA-10001857,Furniture,Tables,180,190,5,9.5,180.5,0.5,3
495,OFF-EN-10001434,Office Supplies,Envelopes,100,110,3,3.3,106.7,6.7,2
496,OFF-BI-10002498,Office Supplies,Binders,110,120,2,2.4,117.6,7.6,8
497,FUR-FU-10004864,Furniture,Furnishings,230,260,2,5.2,254.8,24.8,4
498,FUR-CH-10002602,Furniture,Chairs,200,240,5,12.0,228.0,28.0,2
499,FUR-FU-10000073,Furniture,Furnishings,60,70,5,3.5,66.5,6.5,9
500,OFF-BI-10001670,Office Supplies,Binders,20,20,4,0.8,19.2,-0.8,2
501,OFF-BI-10001658,Office Supplies,Binders,10,10,5,0.5,9.5,-0.5,2
502,FUR-CH-10001215,Furniture,Chairs,650,800,3,24.0,776.0,126.0,2
503,OFF-BI-10000831,Office Supplies,Binders,0,0,4,0.0,0.0,0.0,3
504,OFF-PA-10000357,Office Supplies,Paper,30,30,4,1.2,28.8,-1.2,1
505,OFF-BI-10003274,Office Supplies,Binders,20,20,3,0.6,19.4,-0.6,5
506,OFF-AR-10001662,Office Supplies,Art,0,0,3,0.0,0.0,0.0,1
507,OFF-AR-10003856,Office Supplies,Art,10,10,2,0.2,9.8,-0.2,3
508,OFF-ST-10001228,Office Supplies,Storage,50,50,4,2.0,48.0,-2.0,3
509,OFF-BI-10003527,Office Supplies,Binders,5210,6350,3,190.5,6159.5,949.5,5
510,FUR-FU-10001290,Furniture,Furnishings,110,130,2,2.6,127.4,17.4,3
511,TEC-AC-10002399,Technology,Accessories,40,40,2,0.8,39.2,-0.8,2
512,OFF-AR-10002053,Office Supplies,Art,10,10,4,0.4,9.6,-0.4,3
513,OFF-AR-10003811,Office Supplies,Art,10,10,3,0.3,9.7,-0.3,3
514,OFF-AR-10001246,Office Supplies,Art,10,10,3,0.3,9.7,-0.3,2
515,TEC-CO-10003236,Technology,Copiers,2430,3000,5,150.0,2850.0,420.0,5
516,OFF-ST-10004507,Office Supplies,Storage,40,50,4,2.0,48.0,8.0,3
517,OFF-PA-10001667,Office Supplies,Paper,10,10,3,0.3,9.7,-0.3,2
518,OFF-ST-10004459,Office Supplies,Storage,1020,1130,5,56.5,1073.5,53.5,3
519,TEC-AC-10000171,Technology,Accessories,20,20,4,0.8,19.2,-0.8,1
520,OFF-ST-10000736,Office Supplies,Storage,120,130,4,5.2,124.8,4.8,2
521,OFF-BI-10000285,Office Supplies,Binders,10,10,3,0.3,9.7,-0.3,9
522,FUR-TA-10001857,Furniture,Tables,180,210,2,4.2,205.8,25.8,2
523,TEC-PH-10003555,Technology,Phones,50,60,5,3.0,57.0,7.0,3
524,TEC-AC-10003832,Technology,Accessories,60,70,4,2.8,67.2,7.2,2
525,OFF-FA-10002815,Office Supplies,Fasteners,20,20,4,0.8,19.2,-0.8,5
526,FUR-CH-10003379,Furniture,Chairs,540,680,2,13.6,666.4,126.4,3
527,FUR-FU-10001756,Furniture,Furnishings,50,50,2,1.0,49.0,-1.0,3
528,OFF-ST-10004963,Office Supplies,Storage,40,40,5,2.0,38.0,-2.0,3
529,OFF-SU-10002881,Office Supplies,Supplies,550,670,2,13.4,656.6,106.6,1
530,OFF-EN-10001335,Office Supplies,Envelopes,50,50,3,1.5,48.5,-1.5,6
531,FUR-CH-10000595,Furniture,Chairs,150,190,3,5.7,184.3,34.3,1
532,FUR-FU-10000448,Furniture,Furnishings,40,50,2,1.0,49.0,9.0,3
533,TEC-PH-10000984,Technology,Phones,820,980,3,29.4,950.6,130.6,5
534,OFF-BI-10002557,Office Supplies,Binders,20,20,2,0.4,19.6,-0.4,5
535,OFF-ST-10001325,Office Supplies,Storage,20,20,5,1.0,19.0,-1.0,2
536,OFF-BI-10002429,Office Supplies,Binders,30,40,5,2.0,38.0,8.0,7
537,OFF-BI-10004528,Office Supplies,Binders,10,10,4,0.4,9.6,-0.4,4
538,OFF-AP-10001271,Office Supplies,Appliances,130,150,4,6.0,144.0,14.0,3
539,FUR-CH-10002647,Furniture,Chairs,230,280,4,11.2,268.8,38.8,4
540,TEC-AC-10001432,Technology,Accessories,410,470,4,18.8,451.2,41.2,6
541,TEC-PH-10002262,Technology,Phones,300,380,4,15.2,364.8,64.8,8
542,OFF-ST-10001809,Office Supplies,Storage,600,650,2,13.0,637.0,37.0,9
543,TEC-AC-10001465,Technology,Accessories,50,60,4,2.4,57.6,7.6,2
544,TEC-PH-10002597,Technology,Phones,100,100,5,5.0,95.0,-5.0,1
545,FUR-FU-10000723,Furniture,Furnishings,60,70,3,2.1,67.9,7.9,4
546,OFF-BI-10000404,Office Supplies,Binders,30,40,4,1.6,38.4,8.4,6
547,OFF-PA-10002986,Office Supplies,Paper,10,10,5,0.5,9.5,-0.5,2
548,OFF-ST-10000604,Office Supplies,Storage,210,250,4,10.0,240.0,30.0,9
549,OFF-BI-10004738,Office Supplies,Binders,10,10,5,0.5,9.5,-0.5,3
550,OFF-SU-10001935,Office Supplies,Supplies,10,10,5,0.5,9.5,-0.5,5
551,FUR-CH-10002024,Furniture,Chairs,930,1120,3,33.6,1086.4,156.4,2
552,FUR-FU-10003039,Furniture,Furnishings,20,30,3,0.9,29.1,9.1,1
553,OFF-FA-10004248,Office Supplies,Fasteners,10,10,4,0.4,9.6,-0.4,3
554,OFF-ST-10001780,Office Supplies,Storage,1200,1300,2,26.0,1274.0,74.0,2
555,OFF-AR-10003560,Office Supplies,Art,20,20,5,1.0,19.0,-1.0,4
556,OFF-LA-10001297,Office Supplies,Labels,20,20,2,0.4,19.6,-0.4,2
557,FUR-TA-10004256,Furniture,Tables,1260,1340,4,53.6,1286.4,26.4,4
558,OFF-PA-10003441,Office Supplies,Paper,30,30,3,0.9,29.1,-0.9,5
559,FUR-FU-10003347,Furniture,Furnishings,40,40,5,2.0,38.0,-2.0,3
560,OFF-BI-10000069,Office Supplies,Binders,70,80,4,3.2,76.8,6.8,7
561,OFF-AP-10003914,Office Supplies,Appliances,10,10,4,0.4,9.6,-0.4,5
562,FUR-FU-10004020,Furniture,Furnishings,10,10,2,0.2,9.8,-0.2,3
563,OFF-FA-10003467,Office Supplies,Fasteners,0,0,5,0.0,0.0,0.0,2
564,OFF-LA-10000634,Office Supplies,Labels,0,0,5,0.0,0.0,0.0,1
565,TEC-PH-10002496,Technology,Phones,330,370,4,14.8,355.2,25.2,3
566,OFF-PA-10004530,Office Supplies,Paper,70,90,5,4.5,85.5,15.5,8
567,OFF-BI-10001107,Office Supplies,Binders,70,80,4,3.2,76.8,6.8,7
568,OFF-PA-10004451,Office Supplies,Paper,20,20,2,0.4,19.6,-0.4,3
569,FUR-CH-10004997,Furniture,Chairs,370,450,4,18.0,432.0,62.0,3
570,OFF-LA-10001297,Office Supplies,Labels,60,70,3,2.1,67.9,7.9,7
571,OFF-FA-10000585,Office Supplies,Fasteners,10,10,3,0.3,9.7,-0.3,4
572,OFF-BI-10001922,Office Supplies,Binders,30,30,2,0.6,29.4,-0.6,7
573,TEC-PH-10000347,Technology,Phones,10,10,3,0.3,9.7,-0.3,3
574,OFF-AR-10003394,Office Supplies,Art,10,10,5,0.5,9.5,-0.5,3
575,OFF-PA-10004530,Office Supplies,Paper,150,160,4,6.4,153.6,3.6,14
576,OFF-PA-10001450,Office Supplies,Paper,20,20,4,0.8,19.2,-0.8,4
577,OFF-SU-10001574,Office Supplies,Supplies,10,10,5,0.5,9.5,-0.5,2
578,OFF-ST-10002974,Office Supplies,Storage,70,70,3,2.1,67.9,-2.1,2
579,FUR-FU-10001475,Furniture,Furnishings,10,10,5,0.5,9.5,-0.5,1
580,OFF-SU-10004498,Office Supplies,Supplies,50,50,3,1.5,48.5,-1.5,4
581,TEC-PH-10004977,Technology,Phones,440,470,5,23.5,446.5,6.5,3
582,TEC-PH-10000586,Technology,Phones,90,110,4,4.4,105.6,15.6,2
583,OFF-AP-10000358,Office Supplies,Appliances,30,30,5,1.5,28.5,-1.5,3
584,OFF-BI-10002764,Office Supplies,Binders,10,10,2,0.2,9.8,-0.2,7
585,TEC-PH-10001254,Technology,Phones,360,410,2,8.2,401.8,41.8,4
586,FUR-CH-10003956,Furniture,Chairs,60,70,4,2.8,67.2,7.2,1
587,OFF-LA-10003930,Office Supplies,Labels,270,290,4,11.6,278.4,8.4,3
588,TEC-PH-10003800,Technology,Phones,80,80,3,2.4,77.6,-2.4,2
589,OFF-PA-10002005,Office Supplies,Paper,20,20,2,0.4,19.6,-0.4,4
590,OFF-BI-10002498,Office Supplies,Binders,20,20,2,0.4,19.6,-0.4,3
591,OFF-PA-10004101,Office Supplies,Paper,10,10,5,0.5,9.5,-0.5,2
592,OFF-AR-10004078,Office Supplies,Art,10,10,3,0.3,9.7,-0.3,2
593,TEC-AC-10001266,Technology,Accessories,20,30,3,0.9,29.1,9.1,3
594,OFF-AP-10004708,Office Supplies,Appliances,70,80,3,2.4,77.6,7.6,2
595,TEC-CO-10004115,Technology,Copiers,1100,1200,5,60.0,1140.0,40.0,3
596,TEC-PH-10002398,Technology,Phones,390,450,5,22.5,427.5,37.5,5
597,FUR-FU-10001979,Furniture,Furnishings,310,330,2,6.6,323.4,13.4,8
598,OFF-SU-10004115,Office Supplies,Supplies,10,10,2,0.2,9.8,-0.2,2
599,TEC-PH-10001425,Technology,Phones,120,140,2,2.8,137.2,17.2,3
600,TEC-PH-10003963,Technology,Phones,390,490,4,19.6,470.4,80.4,4
601,OFF-SU-10001574,Office Supplies,Supplies,10,10,4,0.4,9.6,-0.4,2
602,OFF-ST-10001490,Office Supplies,Storage,120,140,3,4.2,135.8,15.8,1
603,FUR-FU-10001756,Furniture,Furnishings,40,50,5,2.5,47.5,7.5,3
604,OFF-BI-10000773,Office Supplies,Binders,10,10,5,0.5,9.5,-0.5,3
605,OFF-BI-10001543,Office Supplies,Binders,40,40,5,2.0,38.0,-2.0,4
606,OFF-PA-10002120,Office Supplies,Paper,120,130,2,2.6,127.4,7.4,3
607,OFF-BI-10000848,Office Supplies,Binders,0,0,5,0.0,0.0,0.0,2
608,OFF-AR-10001246,Office Supplies,Art,20,20,3,0.6,19.4,-0.6,9
609,TEC-PH-10003092,Technology,Phones,50,60,5,3.0,57.0,7.0,2
610,TEC-PH-10003012,Technology,Phones,340,370,3,11.1,358.9,18.9,3
611,OFF-LA-10004345,Office Supplies,Labels,20,20,3,0.6,19.4,-0.6,4
612,OFF-PA-10001204,Office Supplies,Paper,10,10,5,0.5,9.5,-0.5,2
613,TEC-PH-10004667,Technology,Phones,690,730,5,36.5,693.5,3.5,9
614,TEC-PH-10000011,Technology,Phones,100,120,3,3.6,116.4,16.4,10
615,OFF-BI-10002949,Office Supplies,Binders,0,0,2,0.0,0.0,0.0,2
616,FUR-FU-10003849,Furniture,Furnishings,30,40,4,1.6,38.4,8.4,2
617,FUR-FU-10000010,Furniture,Furnishings,10,10,4,0.4,9.6,-0.4,2
618,OFF-BI-10002824,Office Supplies,Binders,100,110,3,3.3,106.7,6.7,9
619,TEC-PH-10002538,Technology,Phones,30,40,4,1.6,38.4,8.4,1
620,FUR-FU-10000521,Furniture,Furnishings,80,90,2,1.8,88.2,8.2,3
621,OFF-BI-10002103,Office Supplies,Binders,10,10,3,0.3,9.7,-0.3,5
622,FUR-CH-10004853,Furniture,Chairs,270,300,3,9.0,291.0,21.0,2
623,OFF-AP-10000179,Office Supplies,Appliances,490,560,4,22.4,537.6,47.6,5
624,OFF-ST-10001272,Office Supplies,Storage,440,520,2,10.4,509.6,69.6,4
625,OFF-AR-10004042,Office Supplies,Art,150,160,3,4.8,155.2,5.2,9
626,FUR-FU-10000221,Furniture,Furnishings,30,40,4,1.6,38.4,8.4,7
627,OFF-AP-10001563,Office Supplies,Appliances,80,100,3,3.0,97.0,17.0,2
628,OFF-BI-10000605,Office Supplies,Binders,20,20,5,1.0,19.0,-1.0,5
629,OFF-PA-10002615,Office Supplies,Paper,10,10,4,0.4,9.6,-0.4,3
630,OFF-ST-10001963,Office Supplies,Storage,200,240,2,4.8,235.2,35.2,3
631,TEC-AC-10001267,Technology,Accessories,110,120,4,4.8,115.2,5.2,5
632,TEC-PH-10002103,Technology,Phones,260,300,5,15.0,285.0,25.0,4
633,TEC-AC-10002857,Technology,Accessories,20,20,2,0.4,19.6,-0.4,3
